created_doc_time,avail_qty,biddingzone_domain,businesstype,curvetype,docstatus,end,entsoe_mrid,nominal_power,plant_type,production_resource_id,production_resource_location,production_resource_name,production_resource_psr_name,pstn,qty_uom,resolution,revision,start,source,start_local,end_local,duration_days,reduction_mw,event_id,kind,unit_or_pair,unit_name,entsoe_source,duplicate_of,in_domain,out_domain,pair,kept,nominal_mw_proxy,season,hydro_plausible,matched_thread_ids,rejection_reason,accepted,revision_surprise,first_publication_lead_hours,n_versions
2025-10-06 18:02:36+00:00,465,SE_3,Unplanned outage,A03,,2023-02-19 02:00:00+00:00,NasWre0UneyQoksxL-jQaA,1118.0,Nuclear,46WPU0000000016U,SE3,Forsmark block 2,,1,MAW,PT1M,2,2023-02-17 21:00:00+00:00,A77,2023-02-17 22:00:00+01:00,2023-02-19 03:00:00+01:00,1.2083333333333333,653.0,G001,generation,46WPU0000000016U,Forsmark block 2,A77,,,,,,,winter,False,747af9a2-0042-42b8-b4ea-eacd16c58bc9,,True,False,84.45569527111111,2
2025-10-06 18:34:33+00:00,0,SE_3,Unplanned outage,A03,,2023-03-10 21:43:00+00:00,FclzkxtWRFjEIu9QwMSopQ,1400.0,Nuclear,46WPU0000000061P,SE3,Oskarshamn 3,Oskarshamn G3,1,MAW,PT1M,5,2023-03-03 22:00:00+00:00,A80,2023-03-03 23:00:00+01:00,2023-03-10 22:43:00+01:00,6.988194444444445,1400.0,G002,generation,46WPU0000000061P,Oskarshamn 3,A80,,,,,,,spring,False,,okg_unit,False,False,,0
2025-10-06 18:37:35+00:00,1100,SE_3,Unplanned outage,A03,,2023-03-15 09:00:00+00:00,lcQbmKvs2sX_0_K17O0nPg,1400.0,Nuclear,46WPU0000000061P,SE3,Oskarshamn 3,Oskarshamn G3,1,MAW,PT1M,1,2023-03-13 15:00:00+00:00,A80,2023-03-13 16:00:00+01:00,2023-03-15 10:00:00+01:00,1.75,300.0,G003,generation,46WPU0000000061P,Oskarshamn 3,A80,,,,,,,spring,False,,okg_unit,False,False,,0
2025-10-06 19:17:03+00:00,560,SE_3,Unplanned outage,A03,,2023-04-07 04:00:00+00:00,3r6UYxyJomgot8K11s3oTw,1134.0,Nuclear,46WPU0000000014Y,SE3,Ringhals 4,,1,MAW,PT1M,2,2023-04-05 14:45:00+00:00,A77,2023-04-05 16:45:00+02:00,2023-04-07 06:00:00+02:00,1.5520833333333333,574.0,G004,generation,46WPU0000000014Y,Ringhals 4,A77,,,,,,,spring,True,166bd14f-43e3-40c9-b5fb-4454ed9a1f11,,True,True,-0.2987500186111111,2
2025-10-06 21:05:50+00:00,0,SE_3,Planned maintenance,A03,,2023-06-12 15:01:00+00:00,Ob0Enw97hv5TFz6t9dNB0g,1400.0,Nuclear,46WPU0000000061P,SE3,Oskarshamn 3,Oskarshamn G3,1,MAW,PT1M,7,2023-04-15 14:00:00+00:00,A80,2023-04-15 16:00:00+02:00,2023-06-12 17:01:00+02:00,58.04236111111111,1400.0,G005,generation,46WPU0000000061P,Oskarshamn 3,A80,,,,,,,spring,True,,okg_unit,False,False,,0
2025-10-06 20:37:35+00:00,495,SE_3,Planned maintenance,A03,,2023-05-07 10:00:00+00:00,CV4NfDPcX3911bTsjTx0sg,988.0,Nuclear,46WPU0000000015W,SE3,Forsmark block 1,,1,MAW,PT1M,7,2023-05-06 06:00:00+00:00,A77,2023-05-06 08:00:00+02:00,2023-05-07 12:00:00+02:00,1.1666666666666667,493.0,G006,generation,46WPU0000000015W,Forsmark block 1,A77,,,,,,,spring,True,ba4733eb-735c-44cf-8fb9-353b718150a5,,True,True,1193.0951642002778,7
2025-10-06 20:15:26+00:00,15,SE_3,Unplanned outage,A03,,2023-05-22 08:45:00+00:00,KGsw_2K-neHX0a3k5Vh9Ug,330.0,Hydro Water Reservoir,46WPU0000000018Q,SE3,Trängslet,,1,MAW,PT1M,3,2023-05-12 22:00:00+00:00,A77,2023-05-13 00:00:00+02:00,2023-05-22 10:45:00+02:00,9.447916666666666,315.0,G007,generation,46WPU0000000018Q,Trängslet,A77,,,,,,,spring,True,5c643b65-86d0-4002-bec3-7271a0ccc873,,True,True,14.013194730833334,3
2025-10-06 20:43:32+00:00,520,SE_3,Unplanned outage,A03,,2023-06-01 00:00:00+00:00,pom710P6AFDI-hlI82DnnA,988.0,Nuclear,46WPU0000000015W,SE3,Forsmark block 1,,1,MAW,PT1M,3,2023-05-30 00:00:00+00:00,A77,2023-05-30 02:00:00+02:00,2023-06-01 02:00:00+02:00,2.0,468.0,G008,generation,46WPU0000000015W,Forsmark block 1,A77,,,,,,,spring,True,b9105004-0727-45f0-a3a4-08bb8323e693,,True,True,0.4538938788888889,3
2025-10-06 22:26:53+00:00,0,SE_3,Planned maintenance,A03,,2023-07-19 03:00:00+00:00,8KWBCgDEH-3BrHCAFnVLVw,1063.0,Nuclear,46WPU00000000121,SE3,Ringhals 3,,1,MAW,PT1M,11,2023-05-31 02:00:00+00:00,A77,2023-05-31 04:00:00+02:00,2023-07-19 05:00:00+02:00,49.041666666666664,1063.0,G009,generation,46WPU00000000121,Ringhals 3,A77,,,,,,,spring,True,850b4e77-0b66-4fed-a553-a98f9c998f7c,,True,True,19120.48398497667,11
2025-10-06 20:47:22+00:00,541,SE_3,Unplanned outage,A03,,2023-06-03 17:00:00+00:00,2PoK52tYvE2nxMWq3iBxCw,1118.0,Nuclear,46WPU0000000016U,SE3,Forsmark block 2,,6571,MAW,PT1M,14,2023-06-01 03:30:00+00:00,A77,2023-06-01 05:30:00+02:00,2023-06-03 19:00:00+02:00,2.5625,577.0,G010,generation,46WPU0000000016U,Forsmark block 2,A77,,,,,,,summer,True,8408d7ba-f43d-4d5f-81d6-234737ca0b89,,True,True,114.23669063499999,14
2025-10-06 22:34:00+00:00,0,SE_3,Planned maintenance,A03,,2023-07-21 19:00:00+00:00,0L6QMkyx3Vez9f50wFcwRg,1172.0,Nuclear,46WPU0000000017S,SE3,Forsmark block 3,,1,MAW,PT1M,5,2023-07-01 22:00:00+00:00,A77,2023-07-02 00:00:00+02:00,2023-07-21 21:00:00+02:00,19.875,1172.0,G011,generation,46WPU0000000017S,Forsmark block 3,A77,,,,,,,summer,False,cef1cd67-e3f4-4a3c-90bc-aa6214f0772f,,True,True,31040.78597346278,5
2025-10-06 23:18:45+00:00,490,SE_3,Unplanned outage,A03,,2023-09-03 09:59:00+00:00,EWb72NurCGcZT8xTVC4xHA,1118.0,Nuclear,46WPU0000000016U,SE3,Forsmark block 2,,1,MAW,PT1M,6,2023-07-25 06:00:00+00:00,A77,2023-07-25 08:00:00+02:00,2023-09-03 11:59:00+02:00,40.16597222222222,628.0,G012,generation,46WPU0000000016U,Forsmark block 2,A77,,,,,,,summer,False,ffb212e1-171a-4603-a059-160c814c2142,,True,True,-0.3522385736111111,6
2025-10-06 23:02:45+00:00,0,SE_3,Planned maintenance,A03,,2023-08-03 15:00:00+00:00,ZcxoJPMb8WLrnruzSZbcHQ,531.0,Nuclear,46WPU00000000121,SE3,Ringhals 3,Ringhals block 3 G31,1,MAW,PT1M,5,2023-08-01 19:00:00+00:00,A80,2023-08-01 21:00:00+02:00,2023-08-03 17:00:00+02:00,1.8333333333333333,531.0,G013,generation,46WPU00000000121,Ringhals 3,A80,,,,,,,summer,False,,overlap_below_50pct,False,False,,0
2025-10-07 01:02:23+00:00,0,SE_3,Planned maintenance,A03,,2023-09-24 18:00:00+00:00,ePXRhMMKYBY2Hvctv34OJg,1134.0,Nuclear,46WPU0000000014Y,SE3,Ringhals 4,,1,MAW,PT1M,9,2023-08-02 03:00:00+00:00,A77,2023-08-02 05:00:00+02:00,2023-09-24 20:00:00+02:00,53.625,1134.0,G014,generation,46WPU0000000014Y,Ringhals 4,A77,,,,,,,summer,False,89a82fa8-2a56-4694-ab35-268e5023f680,,True,True,30568.646112517778,9
2025-10-07 00:08:04+00:00,0,SE_3,Unplanned outage,A03,,2023-08-28 04:19:00+00:00,HcqceREzkFMamnkxN163gg,1400.0,Nuclear,46WPU0000000061P,SE3,Oskarshamn 3,Oskarshamn G3,1,MAW,PT1M,5,2023-08-25 09:22:00+00:00,A80,2023-08-25 11:22:00+02:00,2023-08-28 06:19:00+02:00,2.7895833333333333,1400.0,G015,generation,46WPU0000000061P,Oskarshamn 3,A80,,,,,,,summer,False,,okg_unit,False,False,,0
2025-10-07 00:15:02+00:00,0,SE_3,Unplanned outage,A03,,2023-08-30 22:30:00+00:00,X6E1SNudY3VW1O-O20MNhA,1400.0,Nuclear,46WPU0000000061P,SE3,Oskarshamn 3,Oskarshamn G3,1,MAW,PT1M,6,2023-08-29 02:30:00+00:00,A80,2023-08-29 04:30:00+02:00,2023-08-31 00:30:00+02:00,1.8333333333333333,1400.0,G016,generation,46WPU0000000061P,Oskarshamn 3,A80,,,,,,,summer,False,,okg_unit,False,False,,0
2025-10-07 00:33:30+00:00,0,SE_3,Unplanned outage,A03,,2023-09-09 06:30:00+00:00,iaIdzO6wgV0XYRu06jcgYw,988.0,Nuclear,46WPU0000000015W,SE3,Forsmark block 1,,1,MAW,PT1M,5,2023-09-06 11:22:00+00:00,A77,2023-09-06 13:22:00+02:00,2023-09-09 08:30:00+02:00,2.797222222222222,988.0,G017,generation,46WPU0000000015W,Forsmark block 1,A77,,,,,,,autumn,False,8c2aafac-09b0-4cb4-868b-f2954e6d79b3,,True,True,-0.3449641936111111,5
2025-10-07 01:21:02+00:00,700,SE_3,Unplanned outage,A03,,2023-10-02 11:00:00+00:00,H4uHSiX_CI5g1s40-CJLsg,1134.0,Nuclear,46WPU0000000014Y,SE3,Ringhals 4,,1,MAW,PT1M,2,2023-09-28 13:00:00+00:00,A77,2023-09-28 15:00:00+02:00,2023-10-02 13:00:00+02:00,3.9166666666666665,434.0,G018,generation,46WPU0000000014Y,Ringhals 4,A77,,,,,,,autumn,False,c70ba993-0179-4f78-83aa-f09b9f1e292e,,True,False,0.3376207288888889,2
2025-10-07 02:33:06+00:00,500,SE_3,Planned maintenance,A03,,2023-10-30 01:30:00+00:00,gQVeaQ5s8x4UGWV76KwBjQ,1118.0,Nuclear,46WPU0000000016U,SE3,Forsmark block 2,,64681,MAW,PT1M,19,2023-10-18 08:00:00+00:00,A77,2023-10-18 10:00:00+02:00,2023-10-30 02:30:00+01:00,11.729166666666666,618.0,G019,generation,46WPU0000000016U,Forsmark block 2,A77,,,,,,,autumn,False,1d6b78c2-d650-46de-959c-80bd6255d7eb,,True,True,33642.80679836861,19
2025-10-07 02:09:18+00:00,0,SE_3,Unplanned outage,A03,,2023-10-21 06:00:00+00:00,BT048PlKPvIW5PbV9Yz-6w,1063.0,Nuclear,46WPU00000000121,SE3,Ringhals 3,,1,MAW,PT1M,4,2023-10-19 12:45:00+00:00,A77,2023-10-19 14:45:00+02:00,2023-10-21 08:00:00+02:00,1.71875,1063.0,G020,generation,46WPU00000000121,Ringhals 3,A77,,,,,,,autumn,False,c25c1170-d8fc-43e3-9515-3e74e41816d8,,True,True,-0.5889773411111111,4
2025-10-07 03:36:25+00:00,0,SE_3,Unplanned outage,A03,,2023-11-27 14:00:00+00:00,dfXfrfnihwds3dTUYFCLzQ,1172.0,Nuclear,46WPU0000000017S,SE3,Forsmark block 3,,1,MAW,PT1M,5,2023-11-25 16:40:00+00:00,A77,2023-11-25 17:40:00+01:00,2023-11-27 15:00:00+01:00,1.8888888888888888,1172.0,G021,generation,46WPU0000000017S,Forsmark block 3,A77,,,,,,,autumn,False,32501b29-c978-4086-8907-35d6856703d7,,True,True,0.03373520833333333,5
2025-10-07 03:49:32+00:00,0,SE_3,Unplanned outage,A03,,2023-12-04 02:00:00+00:00,KvWUFmiHgVTG6h8KHkvmew,1134.0,Nuclear,46WPU0000000014Y,SE3,Ringhals 4,,1,MAW,PT1M,4,2023-11-29 00:25:00+00:00,A77,2023-11-29 01:25:00+01:00,2023-12-04 03:00:00+01:00,5.065972222222222,1134.0,G022,generation,46WPU0000000014Y,Ringhals 4,A77,,,,,,,autumn,False,f3a3203d-571b-445d-9e53-eb012857d9f3,,True,True,-0.6303505002777778,4
2025-10-07 04:01:45+00:00,0,SE_3,Unplanned outage,A03,,2023-12-08 05:00:00+00:00,BwUqRMB0O68BrPlZVDFTcA,565.0,Nuclear,46WPU0000000014Y,SE3,Ringhals 4,Ringhals block 4 G41,1,MAW,PT1M,2,2023-12-06 16:00:00+00:00,A80,2023-12-06 17:00:00+01:00,2023-12-08 06:00:00+01:00,1.5416666666666667,565.0,G023,generation,46WPU0000000014Y,Ringhals 4,A80,,,,,,,winter,False,,overlap_below_50pct,False,False,,0
2025-10-07 05:34:31+00:00,630,SE_3,Unplanned outage,A03,,2024-01-23 08:30:00+00:00,Rt44xyYfK-pDTQYnxjceew,1400.0,Nuclear,46WPU0000000061P,SE3,Oskarshamn 3,Oskarshamn G3,1,MAW,PT1M,2,2024-01-19 07:00:00+00:00,A80,2024-01-19 08:00:00+01:00,2024-01-23 09:30:00+01:00,4.0625,770.0,G024,generation,46WPU0000000061P,Oskarshamn 3,A80,,,,,,,winter,False,,okg_unit,False,False,,0
2025-10-07 07:00:05+00:00,0,SE_3,Unplanned outage,A03,,2024-03-04 20:00:00+00:00,bgRWtayssUvHJrubXXn5ug,1121.0,Nuclear,46WPU0000000016U,SE3,Forsmark block 2,,1,MAW,PT1M,4,2024-02-29 23:00:00+00:00,A77,2024-03-01 00:00:00+01:00,2024-03-04 21:00:00+01:00,3.875,1121.0,G025,generation,46WPU0000000016U,Forsmark block 2,A77,,,,,,,spring,False,f1d69108-8b3d-45bd-ae4e-4a3cafba687d,,True,False,12.981034764722223,4
2025-10-07 07:44:08+00:00,0,SE_3,Unplanned outage,A03,,2024-03-22 01:00:00+00:00,5HyBlEb1bJ-E5hjxWdMymw,1172.0,Nuclear,46WPU0000000017S,SE3,Forsmark block 3,,1,MAW,PT1M,3,2024-03-16 16:00:00+00:00,A77,2024-03-16 17:00:00+01:00,2024-03-22 02:00:00+01:00,5.375,1172.0,G026,generation,46WPU0000000017S,Forsmark block 3,A77,,,,,,,spring,False,b48cda90-bc24-4227-b981-eb36c103079a,,True,True,751.5809492297223,3
2025-10-07 09:37:08+00:00,0,SE_3,Planned maintenance,A03,,2024-05-07 23:57:00+00:00,QIa6AO8hOszCshoNR7qG-g,1400.0,Nuclear,46WPU0000000061P,SE3,Oskarshamn 3,Oskarshamn G3,1,MAW,PT1M,10,2024-04-06 17:00:00+00:00,A80,2024-04-06 19:00:00+02:00,2024-05-08 01:57:00+02:00,31.289583333333333,1400.0,G027,generation,46WPU0000000061P,Oskarshamn 3,A80,,,,,,,spring,True,,okg_unit,False,False,,0
2025-10-07 09:52:59+00:00,0,SE_3,Planned maintenance,A03,,2024-05-23 10:00:00+00:00,7TbYDC7NFrkc7u167qhFcA,1121.0,Nuclear,46WPU0000000016U,SE3,Forsmark block 2,,1,MAW,PT1M,7,2024-04-21 10:00:00+00:00,A77,2024-04-21 12:00:00+02:00,2024-05-23 12:00:00+02:00,32.0,1121.0,G028,generation,46WPU0000000016U,Forsmark block 2,A77,,,,,,,spring,True,ee93db6e-3f74-46f3-9a79-612b4453526d,,True,True,29374.26953562361,7
2025-10-07 10:43:31+00:00,0,SE_3,Unplanned outage,A03,,2024-06-19 09:00:00+00:00,HuFOHPU1GIcXlSZ-miG8vA,1172.0,Nuclear,46WPU0000000017S,SE3,Forsmark block 3,,1,MAW,PT1M,8,2024-06-13 18:00:00+00:00,A77,2024-06-13 20:00:00+02:00,2024-06-19 11:00:00+02:00,5.625,1172.0,G029,generation,46WPU0000000017S,Forsmark block 3,A77,,,,,,,summer,True,851141db-9580-400a-8b64-9c3af7656001,,True,True,4.878129271388889,8
2025-10-07 11:17:28+00:00,0,SE_3,Unplanned outage,A03,,2024-07-09 12:00:00+00:00,zWy3S5iE9qCXNu0qelFjlQ,569.0,Nuclear,46WPU0000000014Y,SE3,Ringhals 4,Ringhals block 4 G42,1,MAW,PT1M,6,2024-06-18 15:00:00+00:00,A80,2024-06-18 17:00:00+02:00,2024-07-09 14:00:00+02:00,20.875,569.0,G030,generation,46WPU0000000014Y,Ringhals 4,A80,,,,,,,summer,True,,overlap_below_50pct,False,False,,0
2025-10-07 10:50:43+00:00,0,SE_3,Unplanned outage,A03,,2024-06-24 21:59:00+00:00,Kotz7hoLO4Ze28N4KaATrg,1172.0,Nuclear,46WPU0000000017S,SE3,Forsmark block 3,,1,MAW,PT1M,2,2024-06-19 19:00:00+00:00,A77,2024-06-19 21:00:00+02:00,2024-06-24 23:59:00+02:00,5.124305555555556,1172.0,G031,generation,46WPU0000000017S,Forsmark block 3,A77,,,,,,,summer,True,c7e1c7c5-9de6-40b6-a451-65c3d9d9d1ce,,True,True,2.573304897222222,2
2025-10-07 12:13:18+00:00,495,SE_3,Planned maintenance,A03,,2024-07-07 10:00:00+00:00,pEnmC0HKX0yAxcItVWmMNA,1014.0,Nuclear,46WPU0000000015W,SE3,Forsmark block 1,,1,MAW,PT1M,12,2024-06-30 20:00:00+00:00,A77,2024-06-30 22:00:00+02:00,2024-07-07 12:00:00+02:00,6.583333333333333,519.0,G032,generation,46WPU0000000015W,Forsmark block 1,A77,,,,,,,summer,True,3ce005a9-8ac7-4abb-a5b8-0c9b3342f227,,True,True,31064.30437477861,12
2025-10-07 13:41:39+00:00,0,SE_3,Planned maintenance,A03,,2024-09-15 22:00:00+00:00,wrMaG_fIQ8GvHYs2SmZZsw,1134.0,Nuclear,46WPU0000000014Y,SE3,Ringhals 4,,1,MAW,PT1M,11,2024-08-15 01:00:00+00:00,A77,2024-08-15 03:00:00+02:00,2024-09-16 00:00:00+02:00,31.875,1134.0,G033,generation,46WPU0000000014Y,Ringhals 4,A77,,,,,,,summer,False,c368c19f-65fd-4952-acbc-79b9a41f79b3,,True,True,30468.40218732778,11
2025-10-07 22:03:43+00:00,700,SE_3,Unplanned outage,A03,,2025-02-05 09:00:00+00:00,DFnY__LmRgKX4AH7xSbSXg,1172.0,Nuclear,46WPU0000000017S,SE3,Forsmark block 3,,61,MAW,PT1M,1,2025-02-03 17:00:00+00:00,A77,2025-02-03 18:00:00+01:00,2025-02-05 10:00:00+01:00,1.6666666666666667,472.0,G034,generation,46WPU0000000017S,Forsmark block 3,A77,,,,,,,winter,False,39942390-55c1-44d7-b630-48d2ef3a412b,,True,False,3.0660877241666666,1
2025-10-07 22:18:29+00:00,0,SE_3,Unplanned outage,A03,,2025-02-08 03:00:00+00:00,TkOkIe0ByRAkNlLjf14HNw,1172.0,Nuclear,46WPU0000000017S,SE3,Forsmark block 3,,480,MAW,PT1M,5,2025-02-05 17:00:00+00:00,A77,2025-02-05 18:00:00+01:00,2025-02-08 04:00:00+01:00,2.4166666666666665,1172.0,G035,generation,46WPU0000000017S,Forsmark block 3,A77,,,,,,,winter,False,ac830608-da5a-4fc5-a453-736c0aad3c73,,True,True,32.57592239583333,5
2025-10-08 00:42:25+00:00,0,SE_3,Unplanned outage,A03,,2025-03-28 09:00:00+00:00,EgBVySpyHlZHGKAA7EENyg,531.0,Nuclear,46WPU00000000121,SE3,Ringhals 3,Ringhals block 3 G31,1,MAW,PT1M,9,2025-02-28 13:30:00+00:00,A80,2025-02-28 14:30:00+01:00,2025-03-28 10:00:00+01:00,27.8125,531.0,G036,generation,46WPU00000000121,Ringhals 3,A80,,,,,,,winter,False,,overlap_below_50pct,False,False,,0
